"ProdCodeId"	"dmdid"	"Term.from.EMIS"	"ProductName"	"Formulation"	"RouteOfAdministration"	"DrugSubstanceName"	"SubstanceStrength"	"BNFChapter"	"DrugIssues"	"Gen"	"AP"
"6466141000033116"	19609311000001104	"Olanzapine 15mg orodispersible tablets sugar free"	"Olanzapine 15mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Olanzapine"	"15.000mg"	""	7000	2	"Olanzapine"
"6466241000033111"	19609411000001104	"Olanzapine 20mg orodispersible tablets sugar free"	"Olanzapine 20mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Olanzapine"	"20.000mg"	""	10000	2	"Olanzapine"
"7681641000033116"	19626711000001104	"Olanzapine 10mg orodispersible tablets"	"Olanzapine 10mg orodispersible tablets"	"Orodispersible tablet"	"Oral"	"Olanzapine"	"10.000mg"	""	50000	2	"Olanzapine"
"7681741000033113"	19626811000001104	"Olanzapine 15mg orodispersible tablets"	"Olanzapine 15mg orodispersible tablets"	"Orodispersible tablet"	"Oral"	"Olanzapine"	"15.000mg"	""	20000	2	"Olanzapine"
"7681841000033115"	19626911000001108	"Olanzapine 20mg orodispersible tablets"	"Olanzapine 20mg orodispersible tablets"	"Orodispersible tablet"	"Oral"	"Olanzapine"	"20.000mg"	""	30000	2	"Olanzapine"
"7681941000033111"	19627011000001108	"Olanzapine 5mg orodispersible tablets"	"Olanzapine 5mg orodispersible tablets"	"Orodispersible tablet"	"Oral"	"Olanzapine"	"5.000mg"	""	50000	2	"Olanzapine"
"7687841000033114"	20356011000001100	"Sondate XL 50mg tablets (Teva UK Ltd)"	"Sondate XL 50mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"50.000mg"	""	60000	2	"Quetiapine"
"7687941000033118"	20356211000001104	"Sondate XL 200mg tablets (Teva UK Ltd)"	"Sondate XL 200mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"200.000mg"	""	40000	2	"Quetiapine"
"7688041000033115"	20356411000001104	"Sondate XL 300mg tablets (Teva UK Ltd)"	"Sondate XL 300mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"300.000mg"	""	60000	2	"Quetiapine"
"7688141000033116"	20356611000001108	"Sondate XL 400mg tablets (Teva UK Ltd)"	"Sondate XL 400mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"400.000mg"	""	40000	2	"Quetiapine"
"8112941000033114"	21248811000001108	"Tenprolide XL 50mg tablets (Actavis UK Ltd)"	"Tenprolide XL 50mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"50.000mg"	""	10	2	"Quetiapine"
"8113041000033116"	21249311000001104	"Tenprolide XL 200mg tablets (Actavis UK Ltd)"	"Tenprolide XL 200mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"200.000mg"	""	3	2	"Quetiapine"
"8113141000033117"	21249511000001100	"Tenprolide XL 300mg tablets (Actavis UK Ltd)"	"Tenprolide XL 300mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"300.000mg"	""	30	2	"Quetiapine"
"8246241000033114"	21714411000001104	"Sondate XL 150mg tablets (Teva UK Ltd)"	"Sondate XL 150mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"150.000mg"	""	20000	2	"Quetiapine"
"8298341000033111"	22221211000001104	"Seotiapim XL 200mg tablets (Sandoz Ltd)"	"Seotiapim XL 200mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"200.000mg"	""	1	2	"Quetiapine"
"8298441000033117"	22221611000001100	"Seotiapim XL 300mg tablets (Sandoz Ltd)"	"Seotiapim XL 300mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"300.000mg"	""	7	2	"Quetiapine"
"8298541000033116"	22221411000001104	"Seotiapim XL 400mg tablets (Sandoz Ltd)"	"Seotiapim XL 400mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"400.000mg"	""	1	2	"Quetiapine"
"8349141000033117"	22409511000001108	"Tenprolide XL 400mg tablets (Actavis UK Ltd)"	"Tenprolide XL 400mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"400.000mg"	""	20	2	"Quetiapine"
"8536541000033119"	8582611000001104	"Lamotrigine 50mg/5ml oral suspension"	"Lamotrigine 50mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Lamotrigine"	"10.000mg/1.000ml"	""	1000	3	"Lamotrigine"
"8540041000033111"	9490711000001100	"Psytixol 50mg/0.5ml solution for injection ampoules (Viatris UK Healthcare Ltd)"	"Psytixol 50mg/0.5ml solution for injection ampoules"	"Solution for injection"	"Intramuscular"	"Flupentixol decanoate"	"100.000mg/1.000ml"	""	200	1	"Flupentixol"
"8885941000033111"	348374003	"Chlorpromazine 25mg suppositories"	"Chlorpromazine 25mg suppositories"	"Suppository"	"Rectal"	"Chlorpromazine hydrochloride"	"25.000mg"	""	10	1	"Chlorpromazine"
"8886041000033118"	20176811000001100	"Chlorpromazine 10mg capsules"	"Chlorpromazine 10mg capsules"	"Capsule"	"Oral"	"Chlorpromazine hydrochloride"	"10.000mg"	""	90	1	"Chlorpromazine"
"8960241000033117"	23661211000001104	"Aripiprazole 400mg powder and solvent for suspension for injection vials"	"Aripiprazole 400mg powder and solvent for suspension for injection vials"	"Powder and solvent for suspension for injection"	"Intramuscular"	"Aripiprazole"	"400.000mg"	"4020200"	5000	2	"Aripiprazole"
"8960441000033116"	23636811000001104	"Abilify Maintena 400mg powder and solvent for prolonged-release suspension for injection vials (Otsuka Pharmaceuticals (U.K.) Ltd)"	"Abilify Maintena 400mg powder and solvent for prolonged-release suspension for injection vials"	"Powder and solvent for suspension for injection"	"Intramuscular"	"Aripiprazole"	"400.000mg"	"4020200"	600	2	"Aripiprazole"
"9604441000033112"	25803211000001100	"Ebesque XL 50mg tablets (Ethypharm UK Ltd)"	"Ebesque XL 50mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"50.000mg"	""	20000	2	"Quetiapine"
"9605541000033112"	25804311000001104	"Ebesque XL 200mg tablets (Ethypharm UK Ltd)"	"Ebesque XL 200mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"200.000mg"	""	10000	2	"Quetiapine"
"9605941000033118"	25804911000001104	"Ebesque XL 300mg tablets (Ethypharm UK Ltd)"	"Ebesque XL 300mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"300.000mg"	""	30000	2	"Quetiapine"
"9606341000033113"	25806011000001104	"Ebesque XL 400mg tablets (Ethypharm UK Ltd)"	"Ebesque XL 400mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"400.000mg"	""	20000	2	"Quetiapine"
"9808941000033118"	26655311000001104	"Lurasidone 18.5mg tablets"	"Lurasidone 18.5mg tablets"	"Tablet"	"Oral"	"Lurasidone hydrochloride"	"18.500mg"	"4020100"	4000	2	"Lurasidone"
"9809041000033110"	26655411000001104	"Lurasidone 37mg tablets"	"Lurasidone 37mg tablets"	"Tablet"	"Oral"	"Lurasidone hydrochloride"	"37.000mg"	"4020100"	10000	2	"Lurasidone"
"9809141000033114"	26655511000001100	"Lurasidone 74mg tablets"	"Lurasidone 74mg tablets"	"Tablet"	"Oral"	"Lurasidone hydrochloride"	"74.000mg"	"4020100"	10000	2	"Lurasidone"
"9809241000033119"	26654411000001100	"Latuda 18.5mg tablets (CNX Therapeutics Ltd)"	"Latuda 18.5mg tablets"	"Tablet"	"Oral"	"Lurasidone hydrochloride"	"18.500mg"	"4020100"	100	2	"Lurasidone"
"9809341000033112"	26654711000001104	"Latuda 37mg tablets (CNX Therapeutics Ltd)"	"Latuda 37mg tablets"	"Tablet"	"Oral"	"Lurasidone hydrochloride"	"37.000mg"	"4020100"	300	2	"Lurasidone"
"9809441000033118"	26655011000001108	"Latuda 74mg tablets (CNX Therapeutics Ltd)"	"Latuda 74mg tablets"	"Tablet"	"Oral"	"Lurasidone hydrochloride"	"74.000mg"	"4020100"	400	2	"Lurasidone"
"10041141000033118"	28400211000001108	"Biquelle XL 50mg tablets (Aspire Pharma Ltd)"	"Biquelle XL 50mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"50.000mg"	""	60000	2	"Quetiapine"
"10041241000033113"	28400411000001108	"Biquelle XL 150mg tablets (Aspire Pharma Ltd)"	"Biquelle XL 150mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"150.000mg"	""	20000	2	"Quetiapine"
"10041341000033115"	28401011000001108	"Biquelle XL 200mg tablets (Aspire Pharma Ltd)"	"Biquelle XL 200mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"200.000mg"	""	40000	2	"Quetiapine"
"10041441000033114"	28400611000001104	"Biquelle XL 300mg tablets (Aspire Pharma Ltd)"	"Biquelle XL 300mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"300.000mg"	""	70000	2	"Quetiapine"
"10041541000033110"	28400811000001104	"Biquelle XL 400mg tablets (Aspire Pharma Ltd)"	"Biquelle XL 400mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"400.000mg"	""	40000	2	"Quetiapine"
"10041741000033119"	28411511000001104	"Zaluron XL 50mg tablets (Fontus Health Ltd)"	"Zaluron XL 50mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"50.000mg"	""	70000	2	"Quetiapine"
"10041841000033112"	28411711000001108	"Zaluron XL 150mg tablets (Fontus Health Ltd)"	"Zaluron XL 150mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"150.000mg"	""	20000	2	"Quetiapine"
"10041941000033116"	28411911000001108	"Zaluron XL 200mg tablets (Fontus Health Ltd)"	"Zaluron XL 200mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"200.000mg"	""	40000	2	"Quetiapine"
"10042041000033110"	28412111000001100	"Zaluron XL 300mg tablets (Fontus Health Ltd)"	"Zaluron XL 300mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"300.000mg"	""	80000	2	"Quetiapine"
"10042141000033114"	28412311000001104	"Zaluron XL 400mg tablets (Fontus Health Ltd)"	"Zaluron XL 400mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"400.000mg"	""	40000	2	"Quetiapine"
"10253841000033119"	12797811000001108	"Melperone hydrochloride 100mg tablets"	"Melperone hydrochloride 100mg tablets"	"Tablet"	"Oral"	"Melperone hydrochloride"	"100.000mg"	""	30	2	"Melperone"
"10254741000033110"	28994711000001108	"Mintreleq XL 50mg tablets (Aristo Pharma Ltd)"	"Mintreleq XL 50mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"50.000mg"	""	4000	2	"Quetiapine"
"10254841000033117"	28994911000001104	"Mintreleq XL 150mg tablets (Aristo Pharma Ltd)"	"Mintreleq XL 150mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"150.000mg"	""	2000	2	"Quetiapine"
"10254941000033113"	28995111000001108	"Mintreleq XL 200mg tablets (Aristo Pharma Ltd)"	"Mintreleq XL 200mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"200.000mg"	""	2000	2	"Quetiapine"
"10255041000033113"	28995611000001104	"Mintreleq XL 300mg tablets (Aristo Pharma Ltd)"	"Mintreleq XL 300mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"300.000mg"	""	2000	2	"Quetiapine"
"10255141000033112"	28995811000001100	"Mintreleq XL 400mg tablets (Aristo Pharma Ltd)"	"Mintreleq XL 400mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"400.000mg"	""	2000	2	"Quetiapine"
"10493341000033115"	8528311000001100	"Haloperidol 500micrograms/5ml oral solution"	"Haloperidol 500micrograms/5ml oral solution"	"Oral solution"	"Oral"	"Haloperidol"	"100.000microgram/1.000ml"	""	40	1	"Haloperidol"
"10493441000033114"	8528411000001107	"Haloperidol 500micrograms/5ml oral suspension"	"Haloperidol 500micrograms/5ml oral suspension"	"Oral suspension"	"Oral"	"Haloperidol"	"100.000microgram/1.000ml"	""	20	1	"Haloperidol"
"10615141000033115"	27842211000001100	"Atrolak XL 50mg tablets (Accord Healthcare Ltd)"	"Atrolak XL 50mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"50.000mg"	""	600	2	"Quetiapine"
"10615241000033110"	27842411000001104	"Atrolak XL 200mg tablets (Accord Healthcare Ltd)"	"Atrolak XL 200mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"200.000mg"	""	300	2	"Quetiapine"
"10615341000033117"	27842611000001104	"Atrolak XL 300mg tablets (Accord Healthcare Ltd)"	"Atrolak XL 300mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"300.000mg"	""	400	2	"Quetiapine"
"10615441000033111"	27842811000001100	"Atrolak XL 400mg tablets (Accord Healthcare Ltd)"	"Atrolak XL 400mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"400.000mg"	""	100	2	"Quetiapine"
"10671241000033119"	30760011000001108	"Lithium carbonate 250mg tablets (Essential Pharma Ltd)"	"Lithium carbonate 250mg tablets"	"Tablet"	"Oral"	"Lithium carbonate"	"250.000mg"	""	3000	3	"Lithium"
"10946341000033116"	31087211000001108	"Aripiprazole 400mg powder and solvent for suspension for injection pre-filled syringes"	"Aripiprazole 400mg powder and solvent for suspension for injection pre-filled syringes"	"Powder and solvent for suspension for injection"	"Intramuscular"	"Aripiprazole"	"400.000mg"	""	10000	2	"Aripiprazole"
"10946441000033110"	31078011000001108	"Abilify Maintena 400mg powder and solvent for prolonged-release suspension for injection pre-filled syringes (Otsuka Pharmaceuticals (U.K.) Ltd)"	"Abilify Maintena 400mg powder and solvent for prolonged-release suspension for injection pre-filled syringes"	"Powder and solvent for suspension for injection"	"Intramuscular"	"Aripiprazole"	"400.000mg"	""	1000	2	"Aripiprazole"
"11578941000033118"	32503211000001104	"Psyquet XL 50mg tablets (Sandoz Ltd)"	"Psyquet XL 50mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"50.000mg"	""	9	2	"Quetiapine"
"11579241000033119"	32503411000001104	"Psyquet XL 150mg tablets (Sandoz Ltd)"	"Psyquet XL 150mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"150.000mg"	""	5	2	"Quetiapine"
"11579341000033112"	32503611000001100	"Psyquet XL 200mg tablets (Sandoz Ltd)"	"Psyquet XL 200mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"200.000mg"	""	60	2	"Quetiapine"
"11579441000033118"	32503811000001100	"Psyquet XL 300mg tablets (Sandoz Ltd)"	"Psyquet XL 300mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"300.000mg"	""	5	2	"Quetiapine"
"11579541000033117"	32504011000001108	"Psyquet XL 400mg tablets (Sandoz Ltd)"	"Psyquet XL 400mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"400.000mg"	""	200	2	"Quetiapine"
"11694341000033111"	32878911000001108	"Paliperidone 175mg/0.875ml prolonged-release suspension for injection pre-filled syringes"	"Paliperidone 175mg/0.875ml prolonged-release suspension for injection pre-filled syringes"	"Prolonged-release suspension for injection/"	"Intramuscular"	"Paliperidone palmitate"	"200.000mg/1.000ml"	"4020200"	70	2	"Paliperidone"
"11694441000033117"	32879011000001100	"Paliperidone 263mg/1.315ml prolonged-release suspension for injection pre-filled syringes"	"Paliperidone 263mg/1.315ml prolonged-release suspension for injection pre-filled syringes"	"Prolonged-release suspension for injection/"	"Intramuscular"	"Paliperidone palmitate"	"200.000mg/1.000ml"	"4020200"	200	2	"Paliperidone"
"11694541000033116"	32879111000001104	"Paliperidone 350mg/1.75ml prolonged-release suspension for injection pre-filled syringes"	"Paliperidone 350mg/1.75ml prolonged-release suspension for injection pre-filled syringes"	"Prolonged-release suspension for injection/"	"Intramuscular"	"Paliperidone palmitate"	"200.000mg/1.000ml"	"4020200"	200	2	"Paliperidone"
"11694641000033115"	32879211000001104	"Paliperidone 525mg/2.625ml prolonged-release suspension for injection pre-filled syringes"	"Paliperidone 525mg/2.625ml prolonged-release suspension for injection pre-filled syringes"	"Prolonged-release suspension for injection/"	"Intramuscular"	"Paliperidone palmitate"	"200.000mg/1.000ml"	"4020200"	200	2	"Paliperidone"
"11694741000033112"	32866911000001100	"Trevicta 175mg/0.875ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd)"	"Trevicta 175mg/0.875ml prolonged-release suspension for injection pre-filled syringes"	"Prolonged-release suspension for injection/"	"Intramuscular"	"Paliperidone palmitate"	"200.000mg/1.000ml"	"4020200"	50	2	"Paliperidone"
"11694841000033119"	32867811000001108	"Trevicta 263mg/1.315ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd)"	"Trevicta 263mg/1.315ml prolonged-release suspension for injection pre-filled syringes"	"Prolonged-release suspension for injection/"	"Intramuscular"	"Paliperidone palmitate"	"200.000mg/1.000ml"	"4020200"	80	2	"Paliperidone"
"11694941000033110"	32868111000001104	"Trevicta 350mg/1.75ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd)"	"Trevicta 350mg/1.75ml prolonged-release suspension for injection pre-filled syringes"	"Prolonged-release suspension for injection/"	"Intramuscular"	"Paliperidone palmitate"	"200.000mg/1.000ml"	"4020200"	100	2	"Paliperidone"
"11695041000033110"	32868411000001108	"Trevicta 525mg/2.625ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd)"	"Trevicta 525mg/2.625ml prolonged-release suspension for injection pre-filled syringes"	"Prolonged-release suspension for injection/"	"Intramuscular"	"Paliperidone palmitate"	"200.000mg/1.000ml"	"4020200"	100	2	"Paliperidone"
"11724841000033116"	16102411000001104	"Valproic acid 500mg/5ml oral suspension"	"Valproic acid 500mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Valproate semisodium"	"100.000mg/1.000ml"	""	100	3	"Valproate"
"11730041000033115"	22635511000001100	"Quetiapine 200mg/5ml oral suspension"	"Quetiapine 200mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Quetiapine fumarate"	"40.000mg/1.000ml"	""	50	2	"Quetiapine"
"11753641000033118"	33391011000001100	"Quetiapine 20mg/ml oral suspension sugar free"	"Quetiapine 20mg/ml oral suspension sugar free"	"Oral suspension"	"Oral"	"Quetiapine fumarate"	"20.000mg/1.000ml"	""	5000	2	"Quetiapine"
"11781941000033118"	33569711000001104	"Brancico XL 150mg tablets (Zentiva Pharma UK Ltd)"	"Brancico XL 150mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"150.000mg"	""	400	2	"Quetiapine"
"11782041000033112"	33569011000001100	"Brancico XL 200mg tablets (Zentiva Pharma UK Ltd)"	"Brancico XL 200mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"200.000mg"	""	300	2	"Quetiapine"
"11782141000033111"	33568811000001104	"Brancico XL 300mg tablets (Zentiva Pharma UK Ltd)"	"Brancico XL 300mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"300.000mg"	""	900	2	"Quetiapine"
"11782241000033116"	33570111000001100	"Brancico XL 400mg tablets (Zentiva Pharma UK Ltd)"	"Brancico XL 400mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"400.000mg"	""	400	2	"Quetiapine"
"11782341000033114"	33569911000001100	"Brancico XL 50mg tablets (Zentiva Pharma UK Ltd)"	"Brancico XL 50mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"50.000mg"	""	1000	2	"Quetiapine"
"11798841000033118"	13059411000001102	"Pimozide 2mg/5ml oral suspension"	"Pimozide 2mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Pimozide"	"400.000microgram/1.000ml"	""	6	1	"Pimozide"
"11821541000033119"	33690711000001104	"Levomepromazine 62.5mg/5ml oral suspension"	"Levomepromazine 62.5mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Levomepromazine maleate"	"12.500mg/1.000ml"	""	40	1	"Levomepromazine"
"11876741000033116"	18956611000001104	"Chlorpromazine 25mg/5ml oral solution sugar free"	"Chlorpromazine 25mg/5ml oral solution sugar free"	"Oral solution"	"Oral"	"Chlorpromazine hydrochloride"	"5.000mg/1.000ml"	""	3000	1	"Chlorpromazine"
"12428041000033114"	34936811000001100	"Atrolak XL 150mg tablets (Accord Healthcare Ltd)"	"Atrolak XL 150mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"150.000mg"	""	5	2	"Quetiapine"
"12578741000033117"	35596611000001108	"Depakin 200mg/ml oral solution (Imported (Italy))"	"Depakin 200mg/ml oral solution"	"Oral solution"	""	"Sodium valproate"	"200.000mg/1.000ml"	""	30	3	"Valproate"
"12665341000033110"	35853811000001104	"Cariprazine 1.5mg capsules"	"Cariprazine 1.5mg capsules"	"Capsule"	"Oral"	"Cariprazine hydrochloride"	"1.500mg"	""	200	2	"Cariprazine"
"12665441000033116"	35853911000001100	"Cariprazine 3mg capsules"	"Cariprazine 3mg capsules"	"Capsule"	"Oral"	"Cariprazine hydrochloride"	"3.000mg"	""	300	2	"Cariprazine"
"12665541000033115"	35854011000001104	"Cariprazine 4.5mg capsules"	"Cariprazine 4.5mg capsules"	"Capsule"	"Oral"	"Cariprazine hydrochloride"	"4.500mg"	""	200	2	"Cariprazine"
"12665641000033119"	35854111000001100	"Cariprazine 6mg capsules"	"Cariprazine 6mg capsules"	"Capsule"	"Oral"	"Cariprazine hydrochloride"	"6.000mg"	""	200	2	"Cariprazine"
"12667641000033113"	321387007	"Chlorpromazine 100mg suppositories"	"Chlorpromazine 100mg suppositories"	"Suppository"	"Rectal"	"Chlorpromazine hydrochloride"	"100.000mg"	""	8	1	"Chlorpromazine"
"12988741000033118"	36905011000001104	"Olanzapine 2.5mg orodispersible tablets sugar free"	"Olanzapine 2.5mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Olanzapine"	"2.500mg"	""	400	2	"Olanzapine"
"12988841000033111"	36905111000001104	"Olanzapine 7.5mg orodispersible tablets sugar free"	"Olanzapine 7.5mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Olanzapine"	"7.500mg"	""	100	2	"Olanzapine"
"12990341000033118"	36868411000001104	"Arpoya 5mg tablets (Torrent Pharma (UK) Ltd)"	"Arpoya 5mg tablets"	"Tablet"	"Oral"	"Aripiprazole"	"5.000mg"	""	2	2	"Aripiprazole"
"12990441000033112"	36868711000001104	"Arpoya 10mg tablets (Torrent Pharma (UK) Ltd)"	"Arpoya 10mg tablets"	"Tablet"	"Oral"	"Aripiprazole"	"10.000mg"	""	1	2	"Aripiprazole"
"13149541000033117"	37573711000001104	"Belvo 250mg gastro-resistant tablets (Consilient Health Ltd)"	"Belvo 250mg gastro-resistant tablets"	"Gastro-resistant tablet"	"Oral"	"Valproate semisodium"	"250.000mg"	""	2000	3	"Valproate"
"13149641000033116"	37574111000001104	"Belvo 500mg gastro-resistant tablets (Consilient Health Ltd)"	"Belvo 500mg gastro-resistant tablets"	"Gastro-resistant tablet"	"Oral"	"Valproate semisodium"	"500.000mg"	""	3000	3	"Valproate"
"13158341000033119"	37697511000001104	"Clozapine 100mg orodispersible tablets sugar free"	"Clozapine 100mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Clozapine"	"100.000mg"	""	30	2	"Clozapine"
"13158441000033113"	37697711000001104	"Clozapine 12.5mg orodispersible tablets sugar free"	"Clozapine 12.5mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Clozapine"	"12.500mg"	""	70	2	"Clozapine"
"13158541000033114"	37697811000001104	"Clozapine 200mg orodispersible tablets sugar free"	"Clozapine 200mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Clozapine"	"200.000mg"	""	50	2	"Clozapine"
"13158641000033110"	37697911000001112	"Clozapine 25mg orodispersible tablets sugar free"	"Clozapine 25mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Clozapine"	"25.000mg"	""	20	2	"Clozapine"
"13158741000033118"	37698011000001104	"Clozapine 50mg orodispersible tablets sugar free"	"Clozapine 50mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Clozapine"	"50.000mg"	""	20	2	"Clozapine"
"13348941000033113"	37982411000001104	"Syonell 250mg gastro-resistant tablets (Lupin Healthcare (UK) Ltd)"	"Syonell 250mg gastro-resistant tablets"	"Gastro-resistant tablet"	"Oral"	"Valproate semisodium"	"250.000mg"	""	600	3	"Valproate"
"13349541000033114"	37982211000001104	"Syonell 500mg gastro-resistant tablets (Lupin Healthcare (UK) Ltd)"	"Syonell 500mg gastro-resistant tablets"	"Gastro-resistant tablet"	"Oral"	"Valproate semisodium"	"500.000mg"	""	600	3	"Valproate"
"13353241000033112"	37249011000001104	"Aripiprazole 1mg/ml oral solution sugar free"	"Aripiprazole 1mg/ml oral solution sugar free"	"Oral solution"	"Oral"	"Aripiprazole"	"1.000mg/1.000ml"	""	1000	2	"Aripiprazole"
"13581641000033117"	38696711000001104	"Risperidone 250microgram tablets"	"Risperidone 250microgram tablets"	"Tablet"	"Oral"	"Risperidone"	"250.000microgram"	""	10000	2	"Risperidone"
"13719041000033113"	38931811000001104	"Levomepromazine 50mg tablets"	"Levomepromazine 50mg tablets"	"Tablet"	"Oral"	"Levomepromazine maleate"	"50.000mg"	""	100	1	"Levomepromazine"
"13719141000033112"	27946311000001104	"Levomepromazine 100mg tablets"	"Levomepromazine 100mg tablets"	"Tablet"	"Oral"	"Levomepromazine maleate"	"100.000mg"	""	7	1	"Levomepromazine"
"13722141000033112"	38998111000001104	"Dyzantil 200mg modified-release tablets (Aspire Pharma Ltd)"	"Dyzantil 200mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Sodium valproate"	"200.000mg"	""	40	3	"Valproate"
"13722241000033117"	38998711000001104	"Dyzantil 300mg modified-release tablets (Aspire Pharma Ltd)"	"Dyzantil 300mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Sodium valproate"	"300.000mg"	""	40	3	"Valproate"
"13722341000033110"	38999111000001104	"Dyzantil 500mg modified-release tablets (Aspire Pharma Ltd)"	"Dyzantil 500mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Sodium valproate"	"500.000mg"	""	20	3	"Valproate"
"13734841000033110"	39027411000001104	"Quetiapine 600mg modified-release tablets"	"Quetiapine 600mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"600.000mg"	""	1000	2	"Quetiapine"
"13734941000033119"	39005011000001104	"Biquelle XL 600mg tablets (Aspire Pharma Ltd)"	"Biquelle XL 600mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine fumarate"	"600.000mg"	""	100	2	"Quetiapine"
"13746541000033119"	39132411000001104	"Modecate 25mg/1ml solution for injection ampoules (Imported (Denmark))"	"Modecate 25mg/1ml solution for injection ampoules"	"Solution for injection"	""	"Fluphenazine decanoate"	"25.000mg/1.000ml"	""	1	1	"Fluphenazine"
"13746741000033110"	39132811000001104	"Modecate Concentrate 100mg/1ml solution for injection ampoules (Imported (Germany))"	"Modecate Concentrate 100mg/1ml solution for injection ampoules"	"Solution for injection"	""	"Fluphenazine decanoate"	"100.000mg/1.000ml"	""	5	1	"Fluphenazine"
