"prodcodeid"	"productname"	"formulation"	"route"	"ingredient"	"strength"	"BNFChapter"	"Psychotropic"	"group"
"3137541000033113"	"Aripiprazole 10mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Aripiprazole"	"10.000mg"	"04020100"	"Aripiprazole"	"Antipsychotics"
"3137641000033114"	"Aripiprazole 15mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Aripiprazole"	"15.000mg"	"04020100"	"Aripiprazole"	"Antipsychotics"
"3137741000033117"	"Aripiprazole 30mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Aripiprazole"	"30.000mg"	"04020100"	"Aripiprazole"	"Antipsychotics"
"3137841000033110"	"Abilify 10mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Aripiprazole"	"10.000mg"	NA	"Aripiprazole"	"Antipsychotics"
"3137941000033119"	"Abilify 15mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Aripiprazole"	"15.000mg"	NA	"Aripiprazole"	"Antipsychotics"
"3138041000033116"	"Abilify 30mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Aripiprazole"	"30.000mg"	NA	"Aripiprazole"	"Antipsychotics"
"3141141000033114"	"Stelazine Forte 1mg/ml oral solution"	"Oral solution"	"Oral"	"Trifluoperazine"	"1.000mg/1.000ml"	NA	"Trifluoperazine"	"Antipsychotics"
"3152941000033118"	"Sodium valproate 300mg suppositories"	"Suppository"	"Rectal"	"Valproate"	"300.000mg"	"04080100"	"Valproate"	"Mood Stabilisers"
"3153041000033111"	"Sodium valproate 100mg suppositories"	"Suppository"	"Rectal"	"Valproate"	"100.000mg"	"04080100"	"Valproate"	"Mood Stabilisers"
"3158941000033116"	"Denzapine 25mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Clozapine"	"25.000mg"	NA	"Clozapine"	"Antipsychotics"
"3159041000033113"	"Denzapine 100mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Clozapine"	"100.000mg"	NA	"Clozapine"	"Antipsychotics"
"3177641000033112"	"Duloxetine 20mg gastro-resistant capsules"	"Gastro-resistant capsule"	"Oral"	"Duloxetine"	"20.000mg"	"07040200"	"Duloxetine"	"Antidepressants"
"3177741000033115"	"Duloxetine 40mg gastro-resistant capsules"	"Gastro-resistant capsule"	"Oral"	"Duloxetine"	"40.000mg"	"07040200"	"Duloxetine"	"Antidepressants"
"3177841000033113"	"Yentreve 20mg gastro-resistant capsules"	"Gastro-resistant capsule"	"Oral"	"Duloxetine"	"20.000mg"	NA	"Duloxetine"	"Antidepressants"
"3177941000033117"	"Yentreve 40mg gastro-resistant capsules"	"Gastro-resistant capsule"	"Oral"	"Duloxetine"	"40.000mg"	NA	"Duloxetine"	"Antidepressants"
"3179941000033111"	"Nortriptyline 10mg / Fluphenazine 500microgram tablets"	"Tablet/ Oral Tablet"	"Oral"	"Fluphenazine/Nortriptyline"	"500.000microgram + 10.000mg"	"04030100"	"Fluphenazine/Nortriptyline"	"Antipsychotics, Antidepressants"
"3180441000033118"	"Amitriptyline 25mg / Perphenazine 2mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Perphenazine/Amitriptyline"	"25.000mg + 2.000mg"	"04030100"	"Perphenazine/Amitriptyline"	"Antipsychotics, Antidepressants"
"3180541000033117"	"Amitriptyline 10mg / Perphenazine 2mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Perphenazine/Amitriptyline"	"10.000mg + 2.000mg"	"04030100"	"Perphenazine/Amitriptyline"	"Antipsychotics, Antidepressants"
"3225241000033118"	"Aripiprazole 5mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Aripiprazole"	"5.000mg"	"04020100"	"Aripiprazole"	"Antipsychotics"
"3225341000033111"	"Abilify 5mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Aripiprazole"	"5.000mg"	NA	"Aripiprazole"	"Antipsychotics"
"3226341000033115"	"Zaponex 25mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Clozapine"	"25.000mg"	NA	"Clozapine"	"Antipsychotics"
"3226441000033114"	"Zaponex 100mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Clozapine"	"100.000mg"	NA	"Clozapine"	"Antipsychotics"
"3226641000033111"	"Duloxetine 30mg gastro-resistant capsules"	"Gastro-resistant capsule"	"Oral"	"Duloxetine"	"30.000mg"	"04030400"	"Duloxetine"	"Antidepressants"
"3226741000033119"	"Duloxetine 60mg gastro-resistant capsules"	"Gastro-resistant capsule"	"Oral"	"Duloxetine"	"60.000mg"	"04030400"	"Duloxetine"	"Antidepressants"
"3226841000033112"	"Cymbalta 30mg gastro-resistant capsules"	"Gastro-resistant capsule"	"Oral"	"Duloxetine"	"30.000mg"	NA	"Duloxetine"	"Antidepressants"
"3226941000033116"	"Cymbalta 60mg gastro-resistant capsules"	"Gastro-resistant capsule"	"Oral"	"Duloxetine"	"60.000mg"	NA	"Duloxetine"	"Antidepressants"
"3246041000033119"	"Risperidone 500microgram orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Risperidone"	"500.000microgram"	"04020100"	"Risperidone"	"Antipsychotics"
"3246141000033115"	"Risperdal Quicklet 500microgram orodispersible tablets"	"Orodispersible tablet"	"Oral"	"Risperidone"	"500.000microgram"	NA	"Risperidone"	"Antipsychotics"
"3256741000033118"	"Mirtazapine 15mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Mirtazapine"	"15.000mg"	"04030400"	"Mirtazapine"	"Antidepressants"
"3256841000033111"	"Mirtazapine 45mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Mirtazapine"	"45.000mg"	"04030400"	"Mirtazapine"	"Antidepressants"
"3849441000033112"	"Chlorpromazine 50mg/5ml oral solution"	"Oral solution"	"Oral"	"Chlorpromazine"	"10.000mg/1.000ml"	"04020100"	"Chlorpromazine"	"Antipsychotics"
"3858941000033110"	"Chlorpromazine 25mg/1ml solution for injection ampoules"	"Solution for injection"	"Intravenous/ Intramuscular"	"Chlorpromazine"	"25.000mg/1.000ml"	"04020100"	"Chlorpromazine"	"Antipsychotics"
"3866541000033110"	"Olanzapine 20mg oral lyophilisates sugar free"	"Oral lyophilisate"	"Oral"	"Olanzapine"	"20.000mg"	"04020100"	"Olanzapine"	"Antipsychotics"
"3866641000033111"	"Zyprexa 20mg Velotabs"	"Oral lyophilisate"	"Oral"	"Olanzapine"	"20.000mg"	NA	"Olanzapine"	"Antipsychotics"
"3892541000033114"	"Olanzapine 2.5mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Olanzapine"	"500.000microgram/1.000ml"	"04020100"	"Olanzapine"	"Antipsychotics"
"3923941000033110"	"Sodium valproate 500mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Valproate"	"100.000mg/1.000ml"	"04080100"	"Valproate"	"Mood Stabilisers"
"3928841000033110"	"Escitalopram 10mg/ml oral drops sugar free"	"Oral drops"	"Oral"	"Escitalopram"	"10.000mg/1.000ml"	"04030300"	"Escitalopram"	"Antidepressants"
"3928941000033119"	"Cipralex 10mg/ml oral drops"	"Oral drops"	"Oral"	"Escitalopram"	"10.000mg/1.000ml"	NA	"Escitalopram"	"Antidepressants"
"3950341000033115"	"Aripiprazole 10mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Aripiprazole"	"10.000mg"	"04020100"	"Aripiprazole"	"Antipsychotics"
"3950441000033114"	"Aripiprazole 15mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Aripiprazole"	"15.000mg"	"04020100"	"Aripiprazole"	"Antipsychotics"
"3950541000033110"	"Aripiprazole 1mg/ml oral solution"	"Oral solution"	"Oral"	"Aripiprazole"	"1.000mg/1.000ml"	"04020100"	"Aripiprazole"	"Antipsychotics"
"3950641000033111"	"Abilify 10mg orodispersible tablets"	"Orodispersible tablet"	"Oral"	"Aripiprazole"	"10.000mg"	NA	"Aripiprazole"	"Antipsychotics"
"3950741000033119"	"Abilify 15mg orodispersible tablets"	"Orodispersible tablet"	"Oral"	"Aripiprazole"	"15.000mg"	NA	"Aripiprazole"	"Antipsychotics"
"3950841000033112"	"Abilify 1mg/ml oral solution"	"Oral solution"	"Oral"	"Aripiprazole"	"1.000mg/1.000ml"	NA	"Aripiprazole"	"Antipsychotics"
"3979441000033115"	"Carbamazepine 500mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Carbamazepine"	"100.000mg/1.000ml"	"04080100"	"Carbamazepine"	"Mood Stabilisers"
"3996241000033117"	"Olanzapine 20mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Olanzapine"	"20.000mg"	"04020100"	"Olanzapine"	"Antipsychotics"
"3996341000033110"	"Zyprexa 20mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Olanzapine"	"20.000mg"	NA	"Olanzapine"	"Antipsychotics"
"4010441000033114"	"Sinepin 25mg capsules"	"Capsule/ Oral capsule"	"Oral"	"Doxepin"	"25.000mg"	NA	"Doxepin"	"Antidepressants"
"4010541000033110"	"Sinepin 50mg capsules"	"Capsule/ Oral capsule"	"Oral"	"Doxepin"	"50.000mg"	NA	"Doxepin"	"Antidepressants"
"4012041000033116"	"Risperidone 3mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Risperidone"	"3.000mg"	"04020100"	"Risperidone"	"Antipsychotics"
"4012141000033117"	"Risperidone 4mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Risperidone"	"4.000mg"	"04020100"	"Risperidone"	"Antipsychotics"
"4012241000033112"	"Risperdal Quicklet 3mg orodispersible tablets"	"Orodispersible tablet"	"Oral"	"Risperidone"	"3.000mg"	NA	"Risperidone"	"Antipsychotics"
"4012341000033119"	"Risperdal Quicklet 4mg orodispersible tablets"	"Orodispersible tablet"	"Oral"	"Risperidone"	"4.000mg"	NA	"Risperidone"	"Antipsychotics"
"4021241000033113"	"Sodium valproate 300mg/3ml solution for injection ampoules"	"Solution for injection"	"Intravenous"	"Valproate"	"100.000mg/1.000ml"	"04080100"	"Valproate"	"Mood Stabilisers"
"4021341000033115"	"Episenta 300mg/3ml solution for injection ampoules"	"Solution for injection"	"Intravenous"	"Valproate"	"100.000mg/1.000ml"	NA	"Valproate"	"Mood Stabilisers"
"4079041000033115"	"Paroxetine 10mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Paroxetine"	"10.000mg"	"04030300"	"Paroxetine"	"Antidepressants"
"4079141000033116"	"Seroxat 10mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Paroxetine"	"10.000mg"	NA	"Paroxetine"	"Antidepressants"
"4133841000033118"	"Quetiapine  Oral Suspension Sugar Free  12.5 mg/5 ml"	"Oral suspension"	"Oral"	"Quetiapine"	NA	NA	"Quetiapine"	"Antipsychotics"
"4148341000033116"	"Sertraline 50mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Sertraline"	"10.000mg/1.000ml"	"04030300"	"Sertraline"	"Antidepressants"
"4148441000033110"	"Chlorpromazine  Capsules  10 mg"	"Capsule"	"Oral"	"Chlorpromazine"	NA	NA	"Chlorpromazine"	"Antipsychotics"
"4150241000033114"	"Sodium valproate 150mg modified-release capsules"	"Modified-release capsule"	"Oral"	"Valproate"	"150.000mg"	"04080100"	"Valproate"	"Mood Stabilisers"
"4150341000033116"	"Sodium valproate 300mg modified-release capsules"	"Modified-release capsule"	"Oral"	"Valproate"	"300.000mg"	"04080100"	"Valproate"	"Mood Stabilisers"
"4150441000033110"	"Episenta 150mg modified-release capsules"	"Modified-release capsule"	"Oral"	"Valproate"	"150.000mg"	NA	"Valproate"	"Mood Stabilisers"
"4150641000033112"	"Episenta 300mg modified-release capsules"	"Modified-release capsule"	"Oral"	"Valproate"	"300.000mg"	NA	"Valproate"	"Mood Stabilisers"
"4150941000033117"	"Sodium valproate 500mg modified-release granules sachets sugar free"	"Modified-release granules"	"Oral"	"Valproate"	"500.000mg"	"04080100"	"Valproate"	"Mood Stabilisers"
"4151041000033110"	"Sodium valproate 1g modified-release granules sachets sugar free"	"Modified-release granules"	"Oral"	"Valproate"	"1.000gram"	"04080100"	"Valproate"	"Mood Stabilisers"
"4151141000033114"	"Episenta 500mg modified-release granules sachets"	"Modified-release granules"	"Oral"	"Valproate"	"500.000mg"	NA	"Valproate"	"Mood Stabilisers"
"4151241000033119"	"Episenta 1000mg modified-release granules sachets"	"Modified-release granules"	"Oral"	"Valproate"	"1.000gram"	NA	"Valproate"	"Mood Stabilisers"
"4200641000033118"	"Paliperidone 3mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Paliperidone"	"3.000mg"	"04020100"	"Paliperidone"	"Antipsychotics"
"4200741000033110"	"Paliperidone 6mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Paliperidone"	"6.000mg"	"04020100"	"Paliperidone"	"Antipsychotics"
"4200841000033117"	"Paliperidone 9mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Paliperidone"	"9.000mg"	"04020100"	"Paliperidone"	"Antipsychotics"
"4200941000033113"	"Invega 3mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Paliperidone"	"3.000mg"	NA	"Paliperidone"	"Antipsychotics"
"4201041000033115"	"Invega 6mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Paliperidone"	"6.000mg"	NA	"Paliperidone"	"Antipsychotics"
"4201141000033116"	"Invega 9mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Paliperidone"	"9.000mg"	NA	"Paliperidone"	"Antipsychotics"
"4422541000033110"	"Quetiapine 100mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Quetiapine"	"20.000mg/1.000ml"	"04020100"	"Quetiapine"	"Antipsychotics"
"4424541000033119"	"Haloperidol 5mg/5ml oral solution"	"Oral solution"	"Oral"	"Haloperidol"	"1.000mg/1.000ml"	"04020100"	"Haloperidol"	"Antipsychotics"
"4431541000033115"	"Clomipramine 50mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Clomipramine"	"10.000mg/1.000ml"	"04030100"	"Clomipramine"	"Antidepressants"
"4434741000033113"	"Sodium valproate 1g/10ml solution for injection ampoules"	"Solution for injection"	"Intravenous"	"Valproate"	"100.000mg/1.000ml"	"04080100"	"Valproate"	"Mood Stabilisers"
"4456741000033117"	"Aripiprazole 9.75mg/1.3ml solution for injection vials"	"Solution for injection"	"Intramuscular"	"Aripiprazole"	"7.500mg/1.000ml"	"04020100"	"Aripiprazole"	"Antipsychotics"
"4456841000033110"	"Abilify 9.75mg/1.3ml solution for injection vials"	"Solution for injection"	"Intramuscular"	"Aripiprazole"	"7.500mg/1.000ml"	NA	"Aripiprazole"	"Antipsychotics"
"4498541000033116"	"Venlafaxine 37.5mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Venlafaxine"	"7.500mg/1.000ml"	"04030400"	"Venlafaxine"	"Antidepressants"
"4498641000033115"	"Prozep 20mg/5ml oral solution"	"Oral solution"	"Oral"	"Fluoxetine"	"4.000mg/1.000ml"	NA	"Fluoxetine"	"Antidepressants"
"4549841000033112"	"Sodium valproate 100mg modified-release granules sachets sugar free"	"Modified-release granules"	"Oral"	"Valproate"	"100.000mg"	"04080100"	"Valproate"	"Mood Stabilisers"
"4549941000033116"	"Sodium valproate 250mg modified-release granules sachets sugar free"	"Modified-release granules"	"Oral"	"Valproate"	"250.000mg"	"04080100"	"Valproate"	"Mood Stabilisers"
"4550041000033113"	"Sodium valproate 50mg modified-release granules sachets sugar free"	"Modified-release granules"	"Oral"	"Valproate"	"50.000mg"	"04080100"	"Valproate"	"Mood Stabilisers"
"4550141000033112"	"Sodium valproate 750mg modified-release granules sachets sugar free"	"Modified-release granules"	"Oral"	"Valproate"	"750.000mg"	"04080100"	"Valproate"	"Mood Stabilisers"
"4550241000033117"	"Epilim Chronosphere MR 50mg granules sachets"	"Modified-release granules"	"Oral"	"Valproate"	"50.000mg"	NA	"Valproate"	"Mood Stabilisers"
"4550341000033110"	"Epilim Chronosphere MR 100mg granules sachets"	"Modified-release granules"	"Oral"	"Valproate"	"100.000mg"	NA	"Valproate"	"Mood Stabilisers"
"4550441000033116"	"Epilim Chronosphere MR 250mg granules sachets"	"Modified-release granules"	"Oral"	"Valproate"	"250.000mg"	NA	"Valproate"	"Mood Stabilisers"
"4550541000033115"	"Epilim Chronosphere MR 500mg granules sachets"	"Modified-release granules"	"Oral"	"Valproate"	"500.000mg"	NA	"Valproate"	"Mood Stabilisers"
"4550641000033119"	"Epilim Chronosphere MR 750mg granules sachets"	"Modified-release granules"	"Oral"	"Valproate"	"750.000mg"	NA	"Valproate"	"Mood Stabilisers"
"4591741000033114"	"Quetiapine 50mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"50.000mg"	"04020100"	"Quetiapine"	"Antipsychotics"
"4591841000033116"	"Quetiapine 200mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"200.000mg"	"04020100"	"Quetiapine"	"Antipsychotics"
"4591941000033112"	"Quetiapine 300mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"300.000mg"	"04020100"	"Quetiapine"	"Antipsychotics"
"4592041000033118"	"Quetiapine 400mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"400.000mg"	"04020100"	"Quetiapine"	"Antipsychotics"
"4592141000033119"	"Seroquel XL 50mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"50.000mg"	NA	"Quetiapine"	"Antipsychotics"
"4592241000033114"	"Seroquel XL 200mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"200.000mg"	NA	"Quetiapine"	"Antipsychotics"
"4592341000033116"	"Seroquel XL 300mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"300.000mg"	NA	"Quetiapine"	"Antipsychotics"
"4592441000033110"	"Seroquel XL 400mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"400.000mg"	NA	"Quetiapine"	"Antipsychotics"
"4655141000033113"	"HealthAid 5-HTP HydroxyTryptoPhan 50mg tablets"	"Modified-release tablet"	"Oral"	"Oxitriptan"	"50.000mg"	NA	"Oxitriptan"	"Antidepressants"
"4817341000033115"	"Rodomel XL 150mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"4817441000033114"	"Rodomel XL 75mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"4817641000033111"	"Tifaxin XL 150mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"4817741000033119"	"Tifaxin XL 75mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"4823541000033110"	"Venlafaxine 75mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Venlafaxine"	"75.000mg"	"04030400"	"Venlafaxine"	"Antidepressants"
"4823641000033111"	"Venlafaxine 150mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Venlafaxine"	"150.000mg"	"04030400"	"Venlafaxine"	"Antidepressants"
"4823741000033119"	"ViePax XL 75mg tablets"	"Modified-release tablet"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"4823841000033112"	"ViePax XL 150mg tablets"	"Modified-release tablet"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"4824641000033113"	"Winfex XL 75mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"4896741000033115"	"Vexarin XL 150mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"4896841000033113"	"Vexarin XL 75mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"4896941000033117"	"ViePax 75mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"4897041000033116"	"ViePax 37.5mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Venlafaxine"	"37.500mg"	NA	"Venlafaxine"	"Antidepressants"
"4897141000033117"	"Tardcaps XL 75mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"4897241000033112"	"Tardcaps XL 150mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"4899541000033115"	"Vensir XL 75mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"4899641000033119"	"Vensir XL 150mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"4936641000033111"	"Venaxx XL 75mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"4936741000033119"	"Venaxx XL 150mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"4937041000033115"	"Vaxalin XL 75mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"4937141000033116"	"Vaxalin XL 150mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"4940141000033119"	"Amisulpride 25mg/5ml oral solution"	"Oral solution"	"Oral"	"Amisulpride"	"5.000mg/1.000ml"	"04020100"	"Amisulpride"	"Antipsychotics"
"4954041000033114"	"Doxepin 50mg/5ml oral solution"	"Oral solution"	"Oral"	"Doxepin"	"10.000mg/1.000ml"	"04030100"	"Doxepin"	"Antidepressants"
"4957841000033111"	"Politid XL 75mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"4957941000033115"	"Politid XL 150mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"5008041000033112"	"Venlafaxine 75mg/5ml oral solution"	"Oral solution"	"Oral"	"Venlafaxine"	"15.000mg/1.000ml"	"04030400"	"Venlafaxine"	"Antidepressants"
"5052741000033119"	"Venlafaxine 225mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Venlafaxine"	"225.000mg"	"04030400"	"Venlafaxine"	"Antidepressants"
"5052841000033112"	"Venlalic XL 225mg tablets"	"Modified-release tablet"	"Oral"	"Venlafaxine"	"225.000mg"	NA	"Venlafaxine"	"Antidepressants"
"5052941000033116"	"Venlalic XL 150mg tablets"	"Modified-release tablet"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"5053041000033114"	"Venlalic XL 75mg tablets"	"Modified-release tablet"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"5054641000033118"	"Haloperidol 1mg/5ml oral solution"	"Oral solution"	"Oral"	"Haloperidol"	"200.000microgram/1.000ml"	"04020100"	"Haloperidol"	"Antipsychotics"
"5055041000033113"	"Epilim Chronosphere MR 1000mg granules sachets"	"Modified-release granules"	"Oral"	"Valproate"	"1.000gram"	NA	"Valproate"	"Mood Stabilisers"
"5055241000033117"	"Droperidol 2.5mg/1ml solution for injection ampoules"	"Solution for injection"	"Intravenous"	"Droperidol"	"2.500mg/1.000ml"	"04020100"	"Droperidol"	"Antipsychotics"
"5077041000033116"	"Agomelatine 25mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Agomelatine"	"25.000mg"	"04030400"	"Agomelatine"	"Antidepressants"
"5077141000033117"	"Valdoxan 25mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Agomelatine"	"25.000mg"	NA	"Agomelatine"	"Antidepressants"
"5077641000033110"	"Clozapine 50mg/ml oral suspension sugar free"	"Oral suspension"	"Oral"	"Clozapine"	"50.000mg/1.000ml"	"04020100"	"Clozapine"	"Antipsychotics"
"5077741000033118"	"Denzapine 50mg/ml oral suspension"	"Oral suspension"	"Oral"	"Clozapine"	"50.000mg/1.000ml"	NA	"Clozapine"	"Antipsychotics"
"5077941000033115"	"Clozapine 200mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Clozapine"	"200.000mg"	"04020100"	"Clozapine"	"Antipsychotics"
"5078041000033117"	"Clozapine 50mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Clozapine"	"50.000mg"	"04020100"	"Clozapine"	"Antipsychotics"
"5078141000033118"	"Denzapine 200mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Clozapine"	"200.000mg"	NA	"Clozapine"	"Antipsychotics"
"5078241000033113"	"Denzapine 50mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Clozapine"	"50.000mg"	NA	"Clozapine"	"Antipsychotics"
"5128541000033119"	"Escitalopram 20mg/ml oral drops sugar free"	"Oral drops"	"Oral"	"Escitalopram"	"20.000mg/1.000ml"	"04030300"	"Escitalopram"	"Antidepressants"
"5128641000033118"	"Cipralex 20mg/ml oral drops"	"Oral drops"	"Oral"	"Escitalopram"	"20.000mg/1.000ml"	NA	"Escitalopram"	"Antidepressants"
"5234041000033119"	"Foraven XL 75mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"5234141000033115"	"Foraven XL 150mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"5328741000033117"	"Imipramine 25mg/5ml oral solution"	"Oral solution"	"Oral"	"Imipramine"	"5.000mg/1.000ml"	"04030100"	"Imipramine"	"Antidepressants"
"5328941000033119"	"Ranfaxine XL 75mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"5329041000033111"	"Ranfaxine XL 150mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"5454141000033118"	"Imipramine 25mg/5ml oral solution sugar free"	"Oral solution"	"Oral"	"Imipramine"	"5.000mg/1.000ml"	"04030100"	"Imipramine"	"Antidepressants"
"5490141000033118"	"Amitriptyline 10mg/5ml oral solution"	"Oral solution"	"Oral"	"Amitriptyline"	"2.000mg/1.000ml"	"04030100"	"Amitriptyline"	"Antidepressants"
"5565141000033118"	"Zypadhera 300mg powder and solvent for prolonged-release suspension for injection vials"	"Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj"	"Intramuscular"	"Olanzapine"	"300.000mg"	NA	"Olanzapine"	"Antipsychotics"
"5565241000033113"	"Zypadhera 405mg powder and solvent for prolonged-release suspension for injection vials"	"Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj"	"Intramuscular"	"Olanzapine"	"405.000mg"	NA	"Olanzapine"	"Antipsychotics"
"5574641000033117"	"Tonpular XL 75mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"5574741000033114"	"Tonpular XL 150mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"5575741000033110"	"Olanzapine embonate 210mg powder and solvent for prolonged-release suspension for injection vials"	"Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj"	"Intramuscular"	"Olanzapine"	"210.000mg"	"04020200"	"Olanzapine"	"Antipsychotics"
